keyge,group,category,description
gene:64431,genomic,gene,gene:64431
gene:644314,genomic,gene,gene:644314
gene:644315,genomic,gene,gene:644315
gene:64432,genomic,gene,gene:64432
gene:64433,genomic,gene,gene:64433
gene:644330,genomic,gene,gene:644330
gene:644338,genomic,gene,gene:644338
gene:64434,genomic,gene,gene:64434
gene:644353,genomic,gene,gene:644353
gene:644390,genomic,gene,gene:644390
gene:644397,genomic,gene,gene:644397
gene:6444,genomic,gene,gene:6444
gene:644414,genomic,gene,gene:644414
gene:644435,genomic,gene,gene:644435
gene:644444,genomic,gene,gene:644444
gene:64446,genomic,gene,gene:64446
gene:644464,genomic,gene,gene:644464
gene:644498,genomic,gene,gene:644498
gene:6445,genomic,gene,gene:6445
gene:644511,genomic,gene,gene:644511
gene:644517,genomic,gene,gene:644517
gene:64452,genomic,gene,gene:64452
gene:644522,genomic,gene,gene:644522
gene:644524,genomic,gene,gene:644524
gene:64453,genomic,gene,gene:64453
gene:644538,genomic,gene,gene:644538
gene:64454,genomic,gene,gene:64454
gene:644591,genomic,gene,gene:644591
gene:644596,genomic,gene,gene:644596
gene:6446,genomic,gene,gene:6446
gene:644604,genomic,gene,gene:644604
gene:644619,genomic,gene,gene:644619
gene:644623,genomic,gene,gene:644623
gene:644637,genomic,gene,gene:644637
gene:644649,genomic,gene,gene:644649
gene:644672,genomic,gene,gene:644672
gene:6447,genomic,gene,gene:6447
gene:644714,genomic,gene,gene:644714
gene:644743,genomic,gene,gene:644743
gene:644745,genomic,gene,gene:644745
gene:644759,genomic,gene,gene:644759
gene:64478,genomic,gene,gene:64478
gene:644790,genomic,gene,gene:644790
gene:6448,genomic,gene,gene:6448
gene:644809,genomic,gene,gene:644809
gene:644815,genomic,gene,gene:644815
gene:644844,genomic,gene,gene:644844
gene:644861,genomic,gene,gene:644861
gene:644873,genomic,gene,gene:644873
gene:644877,genomic,gene,gene:644877
gene:644890,genomic,gene,gene:644890
gene:6449,genomic,gene,gene:6449
gene:644903,genomic,gene,gene:644903
gene:644907,genomic,gene,gene:644907
gene:644914,genomic,gene,gene:644914
gene:644919,genomic,gene,gene:644919
gene:644928,genomic,gene,gene:644928
gene:64493,genomic,gene,gene:64493
gene:644934,genomic,gene,gene:644934
gene:644937,genomic,gene,gene:644937
gene:644943,genomic,gene,gene:644943
gene:644945,genomic,gene,gene:644945
gene:644961,genomic,gene,gene:644961
gene:644974,genomic,gene,gene:644974
gene:644988,genomic,gene,gene:644988
gene:64499,genomic,gene,gene:64499
gene:644990,genomic,gene,gene:644990
gene:644994,genomic,gene,gene:644994
gene:644997,genomic,gene,gene:644997
gene:645,genomic,gene,gene:645
gene:6450,genomic,gene,gene:6450
gene:645000,genomic,gene,gene:645000
gene:645018,genomic,gene,gene:645018
gene:645027,genomic,gene,gene:645027
gene:645037,genomic,gene,gene:645037
gene:64506,genomic,gene,gene:64506
gene:645073,genomic,gene,gene:645073
gene:645078,genomic,gene,gene:645078
gene:6451,genomic,gene,gene:6451
gene:645104,genomic,gene,gene:645104
gene:645121,genomic,gene,gene:645121
gene:645142,genomic,gene,gene:645142
gene:645157,genomic,gene,gene:645157
gene:645158,genomic,gene,gene:645158
gene:645160,genomic,gene,gene:645160
gene:645166,genomic,gene,gene:645166
gene:645173,genomic,gene,gene:645173
gene:645174,genomic,gene,gene:645174
gene:64518,genomic,gene,gene:64518
gene:645191,genomic,gene,gene:645191
gene:6452,genomic,gene,gene:6452
gene:645203,genomic,gene,gene:645203
gene:645206,genomic,gene,gene:645206
gene:645212,genomic,gene,gene:645212
gene:645233,genomic,gene,gene:645233
gene:645249,genomic,gene,gene:645249
gene:645251,genomic,gene,gene:645251
gene:645280,genomic,gene,gene:645280
gene:645292,genomic,gene,gene:645292
gene:645296,genomic,gene,gene:645296
gene:6453,genomic,gene,gene:6453
gene:645312,genomic,gene,gene:645312
gene:645313,genomic,gene,gene:645313
gene:645317,genomic,gene,gene:645317
gene:645321,genomic,gene,gene:645321
gene:645323,genomic,gene,gene:645323
gene:645328,genomic,gene,gene:645328
gene:645332,genomic,gene,gene:645332
gene:645339,genomic,gene,gene:645339
gene:645355,genomic,gene,gene:645355
gene:645367,genomic,gene,gene:645367
gene:645369,genomic,gene,gene:645369
gene:645381,genomic,gene,gene:645381
gene:645387,genomic,gene,gene:645387
gene:645414,genomic,gene,gene:645414
gene:645422,genomic,gene,gene:645422
gene:645425,genomic,gene,gene:645425
gene:645426,genomic,gene,gene:645426
gene:645431,genomic,gene,gene:645431
gene:645432,genomic,gene,gene:645432
gene:645436,genomic,gene,gene:645436
gene:645452,genomic,gene,gene:645452
gene:645455,genomic,gene,gene:645455
gene:6455,genomic,gene,gene:6455
gene:645513,genomic,gene,gene:645513
gene:645520,genomic,gene,gene:645520
gene:645528,genomic,gene,gene:645528
gene:645538,genomic,gene,gene:645538
gene:645548,genomic,gene,gene:645548
gene:645553,genomic,gene,gene:645553
gene:64556,genomic,gene,gene:64556
gene:645571,genomic,gene,gene:645571
gene:645579,genomic,gene,gene:645579
gene:645591,genomic,gene,gene:645591
gene:6456,genomic,gene,gene:6456
gene:64560,genomic,gene,gene:64560
gene:645619,genomic,gene,gene:645619
gene:645630,genomic,gene,gene:645630
gene:645638,genomic,gene,gene:645638
gene:645652,genomic,gene,gene:645652
gene:645656,genomic,gene,gene:645656
gene:645676,genomic,gene,gene:645676
gene:645682,genomic,gene,gene:645682
gene:645683,genomic,gene,gene:645683
gene:645687,genomic,gene,gene:645687
gene:645688,genomic,gene,gene:645688
gene:645691,genomic,gene,gene:645691
gene:645693,genomic,gene,gene:645693
gene:645694,genomic,gene,gene:645694
gene:6457,genomic,gene,gene:6457
gene:645700,genomic,gene,gene:645700
gene:645715,genomic,gene,gene:645715
gene:645745,genomic,gene,gene:645745
gene:64577,genomic,gene,gene:64577
gene:645771,genomic,gene,gene:645771
gene:645784,genomic,gene,gene:645784
gene:64579,genomic,gene,gene:64579
gene:6458,genomic,gene,gene:6458
gene:645805,genomic,gene,gene:645805
gene:64581,genomic,gene,gene:64581
gene:645811,genomic,gene,gene:645811
gene:64582,genomic,gene,gene:64582
gene:645832,genomic,gene,gene:645832
gene:645843,genomic,gene,gene:645843
gene:645864,genomic,gene,gene:645864
gene:645884,genomic,gene,gene:645884
gene:645899,genomic,gene,gene:645899
gene:6459,genomic,gene,gene:6459
gene:64591,genomic,gene,gene:64591
gene:645922,genomic,gene,gene:645922
gene:64593,genomic,gene,gene:64593
gene:645939,genomic,gene,gene:645939
gene:645949,genomic,gene,gene:645949
gene:64595,genomic,gene,gene:64595
gene:645954,genomic,gene,gene:645954
gene:645958,genomic,gene,gene:645958
gene:645961,genomic,gene,gene:645961
gene:645968,genomic,gene,gene:645968
gene:645974,genomic,gene,gene:645974
gene:645979,genomic,gene,gene:645979
gene:64598,genomic,gene,gene:64598
gene:64599,genomic,gene,gene:64599
gene:645996,genomic,gene,gene:645996
gene:646,genomic,gene,gene:646
gene:64600,genomic,gene,gene:64600
gene:64601,genomic,gene,gene:64601
gene:646019,genomic,gene,gene:646019
gene:646023,genomic,gene,gene:646023
gene:646024,genomic,gene,gene:646024
gene:64603,genomic,gene,gene:64603
gene:646049,genomic,gene,gene:646049
gene:646074,genomic,gene,gene:646074
gene:646085,genomic,gene,gene:646085
gene:64609,genomic,gene,gene:64609
gene:646093,genomic,gene,gene:646093
gene:646096,genomic,gene,gene:646096
gene:6461,genomic,gene,gene:6461
gene:64610,genomic,gene,gene:64610
gene:64611,genomic,gene,gene:64611
gene:646113,genomic,gene,gene:646113
gene:64612,genomic,gene,gene:64612
gene:64613,genomic,gene,gene:64613
gene:64614,genomic,gene,gene:64614
gene:64615,genomic,gene,gene:64615
gene:64616,genomic,gene,gene:64616
gene:646168,genomic,gene,gene:646168
gene:646174,genomic,gene,gene:646174
gene:646195,genomic,gene,gene:646195
gene:6462,genomic,gene,gene:6462
gene:64620,genomic,gene,gene:64620
gene:646241,genomic,gene,gene:646241
gene:646243,genomic,gene,gene:646243
gene:646249,genomic,gene,gene:646249
gene:646262,genomic,gene,gene:646262
gene:64627,genomic,gene,gene:64627
gene:646282,genomic,gene,gene:646282
gene:646294,genomic,gene,gene:646294
gene:646300,genomic,gene,gene:646300
gene:646309,genomic,gene,gene:646309
gene:646324,genomic,gene,gene:646324
gene:646348,genomic,gene,gene:646348
gene:646366,genomic,gene,gene:646366
gene:646370,genomic,gene,gene:646370
gene:646392,genomic,gene,gene:646392
gene:646396,genomic,gene,gene:646396
gene:6464,genomic,gene,gene:6464
gene:646405,genomic,gene,gene:646405
gene:646409,genomic,gene,gene:646409
gene:64641,genomic,gene,gene:64641
gene:646424,genomic,gene,gene:646424
gene:646446,genomic,gene,gene:646446
gene:64645,genomic,gene,gene:64645
gene:646450,genomic,gene,gene:646450
gene:646457,genomic,gene,gene:646457
gene:64646,genomic,gene,gene:64646
gene:646463,genomic,gene,gene:646463
gene:646467,genomic,gene,gene:646467
gene:64647,genomic,gene,gene:64647
gene:64648,genomic,gene,gene:64648
gene:646480,genomic,gene,gene:646480
gene:646483,genomic,gene,gene:646483
gene:646486,genomic,gene,gene:646486
gene:646498,genomic,gene,gene:646498
gene:6465,genomic,gene,gene:6465
gene:646508,genomic,gene,gene:646508
gene:64651,genomic,gene,gene:64651
gene:646527,genomic,gene,gene:646527
gene:646531,genomic,gene,gene:646531
gene:646567,genomic,gene,gene:646567
gene:646576,genomic,gene,gene:646576
gene:646600,genomic,gene,gene:646600
gene:646603,genomic,gene,gene:646603
gene:646609,genomic,gene,gene:646609
gene:646625,genomic,gene,gene:646625
gene:646627,genomic,gene,gene:646627
gene:64663,genomic,gene,gene:64663
gene:646630,genomic,gene,gene:646630
gene:646643,genomic,gene,gene:646643
gene:646658,genomic,gene,gene:646658
gene:646672,genomic,gene,gene:646672
gene:646688,genomic,gene,gene:646688
gene:646698,genomic,gene,gene:646698
gene:646702,genomic,gene,gene:646702
gene:64671,genomic,gene,gene:64671
gene:646719,genomic,gene,gene:646719
gene:646723,genomic,gene,gene:646723
gene:646730,genomic,gene,gene:646730
gene:64674,genomic,gene,gene:64674
gene:646753,genomic,gene,gene:646753
gene:646766,genomic,gene,gene:646766
gene:646780,genomic,gene,gene:646780
gene:646785,genomic,gene,gene:646785
gene:646791,genomic,gene,gene:646791
gene:646799,genomic,gene,gene:646799
gene:6468,genomic,gene,gene:6468
gene:646802,genomic,gene,gene:646802
gene:646808,genomic,gene,gene:646808
gene:646817,genomic,gene,gene:646817
gene:646819,genomic,gene,gene:646819
gene:64682,genomic,gene,gene:64682
gene:646839,genomic,gene,gene:646839
gene:646849,genomic,gene,gene:646849
gene:646851,genomic,gene,gene:646851
gene:646862,genomic,gene,gene:646862
gene:646875,genomic,gene,gene:646875
gene:64689,genomic,gene,gene:64689
gene:646892,genomic,gene,gene:646892
gene:6469,genomic,gene,gene:6469
gene:646909,genomic,gene,gene:646909
gene:646912,genomic,gene,gene:646912
gene:646913,genomic,gene,gene:646913
gene:646915,genomic,gene,gene:646915
gene:64692,genomic,gene,gene:64692
gene:64693,genomic,gene,gene:64693
gene:646942,genomic,gene,gene:646942
gene:646949,genomic,gene,gene:646949
gene:646951,genomic,gene,gene:646951
gene:646960,genomic,gene,gene:646960
gene:646962,genomic,gene,gene:646962
gene:646966,genomic,gene,gene:646966
gene:64697,genomic,gene,gene:64697
gene:646982,genomic,gene,gene:646982
gene:64699,genomic,gene,gene:64699
gene:646993,genomic,gene,gene:646993
gene:646996,genomic,gene,gene:646996
gene:6470,genomic,gene,gene:6470
gene:647000,genomic,gene,gene:647000
gene:647012,genomic,gene,gene:647012
gene:647024,genomic,gene,gene:647024
gene:647030,genomic,gene,gene:647030
gene:647033,genomic,gene,gene:647033
gene:647042,genomic,gene,gene:647042
gene:647060,genomic,gene,gene:647060
gene:64708,genomic,gene,gene:64708
gene:647081,genomic,gene,gene:647081
gene:647087,genomic,gene,gene:647087
gene:647099,genomic,gene,gene:647099
gene:64710,genomic,gene,gene:64710
gene:64711,genomic,gene,gene:64711
gene:647121,genomic,gene,gene:647121
gene:647135,genomic,gene,gene:647135
gene:64714,genomic,gene,gene:64714
gene:647162,genomic,gene,gene:647162
gene:647166,genomic,gene,gene:647166
gene:647174,genomic,gene,gene:647174
gene:64718,genomic,gene,gene:64718
gene:647187,genomic,gene,gene:647187
gene:647190,genomic,gene,gene:647190
gene:647195,genomic,gene,gene:647195
gene:6472,genomic,gene,gene:6472
gene:647215,genomic,gene,gene:647215
gene:647219,genomic,gene,gene:647219
gene:647285,genomic,gene,gene:647285
gene:647286,genomic,gene,gene:647286
gene:647288,genomic,gene,gene:647288
gene:6473,genomic,gene,gene:6473
gene:647302,genomic,gene,gene:647302
gene:647307,genomic,gene,gene:647307
gene:647309,genomic,gene,gene:647309
gene:647310,genomic,gene,gene:647310
gene:647323,genomic,gene,gene:647323
gene:64735,genomic,gene,gene:64735
gene:6474,genomic,gene,gene:6474
gene:64743,genomic,gene,gene:64743
gene:647436,genomic,gene,gene:647436
gene:64744,genomic,gene,gene:64744
gene:64745,genomic,gene,gene:64745
gene:64746,genomic,gene,gene:64746
gene:64747,genomic,gene,gene:64747
gene:647476,genomic,gene,gene:647476
gene:64748,genomic,gene,gene:64748
gene:64750,genomic,gene,gene:64750
gene:647507,genomic,gene,gene:647507
gene:64753,genomic,gene,gene:64753
gene:64754,genomic,gene,gene:64754
gene:64755,genomic,gene,gene:64755
gene:64756,genomic,gene,gene:64756
gene:64757,genomic,gene,gene:64757
gene:64759,genomic,gene,gene:64759
gene:6476,genomic,gene,gene:6476
gene:64760,genomic,gene,gene:64760
gene:64761,genomic,gene,gene:64761
gene:64762,genomic,gene,gene:64762
gene:64763,genomic,gene,gene:64763
gene:64764,genomic,gene,gene:64764
gene:64766,genomic,gene,gene:64766
gene:64768,genomic,gene,gene:64768
gene:64769,genomic,gene,gene:64769
gene:6477,genomic,gene,gene:6477
gene:64770,genomic,gene,gene:64770
gene:64771,genomic,gene,gene:64771
gene:64772,genomic,gene,gene:64772
gene:64773,genomic,gene,gene:64773
gene:64776,genomic,gene,gene:64776
gene:64777,genomic,gene,gene:64777
gene:64778,genomic,gene,gene:64778
gene:64779,genomic,gene,gene:64779
gene:6478,genomic,gene,gene:6478
gene:64780,genomic,gene,gene:64780
gene:64781,genomic,gene,gene:64781
gene:64782,genomic,gene,gene:64782
gene:64783,genomic,gene,gene:64783
gene:64784,genomic,gene,gene:64784
gene:64785,genomic,gene,gene:64785
gene:647859,genomic,gene,gene:647859
gene:64786,genomic,gene,gene:64786
gene:64787,genomic,gene,gene:64787
gene:64788,genomic,gene,gene:64788
gene:64789,genomic,gene,gene:64789
gene:64792,genomic,gene,gene:64792
gene:64793,genomic,gene,gene:64793
gene:64794,genomic,gene,gene:64794
gene:647946,genomic,gene,gene:647946
gene:64795,genomic,gene,gene:64795
gene:647979,genomic,gene,gene:647979
gene:64798,genomic,gene,gene:64798
gene:64799,genomic,gene,gene:64799
gene:648,genomic,gene,gene:648
gene:6480,genomic,gene,gene:6480
gene:64800,genomic,gene,gene:64800
gene:648000,genomic,gene,gene:648000
gene:64801,genomic,gene,gene:64801
gene:64802,genomic,gene,gene:64802
gene:64805,genomic,gene,gene:64805
gene:64806,genomic,gene,gene:64806
gene:64807,genomic,gene,gene:64807
gene:64809,genomic,gene,gene:64809
gene:64810,genomic,gene,gene:64810
gene:64812,genomic,gene,gene:64812
gene:64816,genomic,gene,gene:64816
gene:6482,genomic,gene,gene:6482
gene:64825,genomic,gene,gene:64825
gene:648294,genomic,gene,gene:648294
gene:6483,genomic,gene,gene:6483
gene:64833,genomic,gene,gene:64833
gene:64834,genomic,gene,gene:64834
gene:648343,genomic,gene,gene:648343
gene:64837,genomic,gene,gene:64837
gene:64838,genomic,gene,gene:64838
gene:64839,genomic,gene,gene:64839
gene:6484,genomic,gene,gene:6484
gene:64840,genomic,gene,gene:64840
gene:64841,genomic,gene,gene:64841
gene:64843,genomic,gene,gene:64843
gene:64844,genomic,gene,gene:64844
gene:64847,genomic,gene,gene:64847
gene:64848,genomic,gene,gene:64848
gene:64849,genomic,gene,gene:64849
gene:64850,genomic,gene,gene:64850
gene:64852,genomic,gene,gene:64852
gene:64853,genomic,gene,gene:64853
gene:64854,genomic,gene,gene:64854
gene:64855,genomic,gene,gene:64855
gene:64856,genomic,gene,gene:64856
gene:64857,genomic,gene,gene:64857
gene:64858,genomic,gene,gene:64858
gene:64859,genomic,gene,gene:64859
gene:64860,genomic,gene,gene:64860
gene:64863,genomic,gene,gene:64863
gene:648630,genomic,gene,gene:648630
gene:64864,genomic,gene,gene:64864
gene:64866,genomic,gene,gene:64866
gene:648691,genomic,gene,gene:648691
gene:6487,genomic,gene,gene:6487
gene:648729,genomic,gene,gene:648729
gene:648740,genomic,gene,gene:648740
gene:64875,genomic,gene,gene:64875
gene:648791,genomic,gene,gene:648791
gene:648809,genomic,gene,gene:648809
gene:64881,genomic,gene,gene:64881
gene:648822,genomic,gene,gene:648822
gene:64884,genomic,gene,gene:64884
gene:64885,genomic,gene,gene:64885
gene:64886,genomic,gene,gene:64886
gene:6489,genomic,gene,gene:6489
gene:64895,genomic,gene,gene:64895
gene:64897,genomic,gene,gene:64897
gene:648980,genomic,gene,gene:648980
gene:649,genomic,gene,gene:649
gene:6490,genomic,gene,gene:6490
gene:64900,genomic,gene,gene:64900
gene:64901,genomic,gene,gene:64901
gene:64902,genomic,gene,gene:64902
gene:649024,genomic,gene,gene:649024
gene:6491,genomic,gene,gene:6491
gene:649137,genomic,gene,gene:649137
gene:649159,genomic,gene,gene:649159
gene:649179,genomic,gene,gene:649179
gene:64919,genomic,gene,gene:64919
gene:6492,genomic,gene,gene:6492
gene:64921,genomic,gene,gene:64921
gene:64922,genomic,gene,gene:64922
gene:649238,genomic,gene,gene:649238
gene:64924,genomic,gene,gene:64924
gene:64925,genomic,gene,gene:64925
gene:64926,genomic,gene,gene:64926
gene:649264,genomic,gene,gene:649264
gene:64927,genomic,gene,gene:64927
gene:64928,genomic,gene,gene:64928
gene:6493,genomic,gene,gene:6493
gene:649330,genomic,gene,gene:649330
gene:649395,genomic,gene,gene:649395
gene:6494,genomic,gene,gene:6494
gene:64940,genomic,gene,gene:64940
gene:64943,genomic,gene,gene:64943
gene:649446,genomic,gene,gene:649446
gene:649458,genomic,gene,gene:649458
gene:64946,genomic,gene,gene:64946
gene:64949,genomic,gene,gene:64949
gene:6495,genomic,gene,gene:6495
gene:64951,genomic,gene,gene:64951
